"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1333542097098457088","https://twitter.com/arcticdatactr/status/1333542097098457088","@NEON_sci Just in time for all the folks who need #data answers at #datahelpdesk #AGU20! Looks great!","2020-11-30 22:43 +0000","261.0","7.0","0.02681992337164751","0.0","0.0","4.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1333523863494299649","https://twitter.com/arcticdatactr/status/1333523863494299649","@PopePolar @sarahwcooley Absolutely - if you have #Arctic #data, we'll take it. More info on submissions can be found here! https://t.co/gqhDZo19y5","2020-11-30 21:30 +0000","146.0","3.0","0.02054794520547945","0.0","0.0","1.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1333462838845853697","https://twitter.com/arcticdatactr/status/1333462838845853697","The @arcticdatactr is looking forward to the #datahelpdesk at #AGU20! Ask us - and all the other experts, led by @ESIPfed - any and all of your #data questions 7-11 and 14-16 December as part of @theAGU's #virtual meeting. #conferences https://t.co/dMNnCATrTP","2020-11-30 17:28 +0000","6075.0","127.0","0.020905349794238682","5.0","0.0","6.0","18.0","0.0","2.0","18.0","0.0","0","0","0","0","0","765","78","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1331681404355272704","https://twitter.com/arcticdatactr/status/1331681404355272704","Are you #FAIR? Try FAIR-Aware, an online tool! 30 min helps you assess your level of awareness of the requirements for making #datasets #Findable #Accessible #Interoperable and #Reusable. https://t.co/QaTxiyi5VA","2020-11-25 19:29 +0000","988.0","12.0","0.012145748987854251","1.0","0.0","4.0","4.0","0.0","1.0","1.0","0.0","0","0","1","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1331545168391057408","https://twitter.com/arcticdatactr/status/1331545168391057408","#WebinarWednesday: a new resource, the #Marine Arctic Data Portal, will provide marine #Arctic in-situ #data easily accessible &amp; freely available for any user. Attend the #webinar on 27 November at 13.00 CET/7.00 ET to learn more from @EMODnet et al! https://t.co/yF8n4LXeia https://t.co/4n5L2PJgna","2020-11-25 10:28 +0000","1002.0","8.0","0.007984031936127744","2.0","0.0","3.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1331321332555018244","https://twitter.com/arcticdatactr/status/1331321332555018244","More #Arctic talks at #AGU20! https://t.co/mas463vtZf","2020-11-24 19:38 +0000","314.0","2.0","0.006369426751592357","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1330926091012337664","https://twitter.com/arcticdatactr/status/1330926091012337664","Proxy measurements &amp; climate models don't always tell the same story; one way to get around that disagreement is to contextualize proxy reconstruction w/ climate model output. Read more from @willmlongo (https://t.co/XrNNHZvLMx) &amp; download the data (https://t.co/GhHmLAZdFk)! https://t.co/45n8JlEOUq","2020-11-23 17:28 +0000","1958.0","75.0","0.03830439223697651","3.0","0.0","8.0","2.0","19.0","0.0","16.0","0.0","0","0","0","0","0","27","27","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1329869125250936836","https://twitter.com/arcticdatactr/status/1329869125250936836","A new #graduate traineeship program at @UAF will broaden and diversify graduate education in #fisheries and marine sciences through greater inclusion of #Indigenous peoples and knowledge. #AcademicTwitter https://t.co/4Iw2Cu2Sez https://t.co/caEinbey0x","2020-11-20 19:28 +0000","1173.0","49.0","0.041773231031543054","4.0","0.0","7.0","2.0","13.0","0.0","4.0","0.0","0","0","0","0","0","19","19","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1329510982608068609","https://twitter.com/arcticdatactr/status/1329510982608068609","Nice work, Lindsay! Adding to the thread a direct link to the data for folks to check out. https://t.co/JvnPxAez4N #scicomm #papersummaries #AcademicTwitter https://t.co/YSllS9lqPQ","2020-11-19 19:44 +0000","433.0","4.0","0.009237875288683603","1.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1329506433205891072","https://twitter.com/arcticdatactr/status/1329506433205891072","@PridePolar We have those skills in a reproducible R markdown script! DM for more info or check out the github link: https://t.co/o7ZsNj12hr","2020-11-19 19:26 +0000","197.0","7.0","0.03553299492385787","0.0","1.0","1.0","0.0","5.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1329213054203146240","https://twitter.com/arcticdatactr/status/1329213054203146240","Expedition shares scary photos from the North Pole - last month, the @MOSAiCArctic arrived at the geographic #northpole to find loose/weak ice with no sign of multiyear ice. #WarmingWednesday #climatechange https://t.co/l22JxVusLh https://t.co/qAkW9uRtfc","2020-11-19 00:01 +0000","390.0","17.0","0.04358974358974359","3.0","0.0","5.0","1.0","1.0","1.0","1.0","0.0","0","0","0","0","0","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1329171018339000322","https://twitter.com/arcticdatactr/status/1329171018339000322","Looking forward to all of this great #Arctic research at #AGU20! We'll be presenting / convening sessions as well - see our new blog post for all the details. https://t.co/TZA1tOJptC #DataHelpDesk https://t.co/JxfVJ6egnx","2020-11-18 21:14 +0000","1009.0","18.0","0.017839444995044598","1.0","0.0","6.0","3.0","5.0","1.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1329136458058264577","https://twitter.com/arcticdatactr/status/1329136458058264577","Join our PI @metamattj for this community call from @rOpenSci - we're looking forward to talking about the #data #repository landscape with you all! https://t.co/z9DkLCFGS4","2020-11-18 18:56 +0000","489.0","6.0","0.012269938650306749","0.0","0.0","3.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1329089352559824899","https://twitter.com/arcticdatactr/status/1329089352559824899","Happy first annual #PolarPride! https://t.co/hEnWpkhNKX","2020-11-18 15:49 +0000","797.0","8.0","0.010037641154328732","1.0","0.0","3.0","2.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1328721568231514113","https://twitter.com/arcticdatactr/status/1328721568231514113","#Permafrost thaw affects the environment AND our #infrastructure. A #newpaper examines the effects of thaw on roads &amp; urges ""consider[ing] climate #warming when planning &amp; constructing infrastructure on permafrost"" as it may be unstable in ~30 years. More: https://t.co/bY0luc48zj https://t.co/rWJ9Kbk1H0","2020-11-17 15:28 +0000","256.0","1.0","0.00390625","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1328445587302227968","https://twitter.com/arcticdatactr/status/1328445587302227968","@ArcticResearch Just published a blog post detailing all the sessions we at the @arcticdatactr are presenting / convening! Looking forward to #AGU20 and #DataHelpDesk. https://t.co/TZA1tP10la","2020-11-16 21:11 +0000","1041.0","20.0","0.01921229586935639","2.0","0.0","4.0","3.0","2.0","0.0","9.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1328393859584327681","https://twitter.com/arcticdatactr/status/1328393859584327681","Join us on 19 Nov at the next @IARPCCollab Arctic Data Sub-Team Meeting: Towards a data driven quantitative #SocialScience, focusing on how we can contribute analytical capacity &amp; #data assets to advance #Arctic research while protecting data #sovereignty. https://t.co/jI10DItjq2","2020-11-16 17:45 +0000","684.0","9.0","0.013157894736842105","3.0","0.0","3.0","1.0","1.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1328365963549364224","https://twitter.com/arcticdatactr/status/1328365963549364224","Community based observations are essential - these folks know their environment better than anyone because they live it each day. The #Alaska #Arctic Observatory and Knowledge Hub is a great resource! https://t.co/zQ3MPBEIwV","2020-11-16 15:55 +0000","291.0","2.0","0.006872852233676976","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
